Notes,state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
,Georgia,13,2020,2020,26 years,26,24,150124,16
,Georgia,13,2020,2020,27 years,27,23,153500,15
,Georgia,13,2020,2020,28 years,28,26,156569,16.6
,Georgia,13,2020,2020,29 years,29,36,158465,22.7
,Georgia,13,2020,2020,30 years,30,45,157481,28.6
,Georgia,13,2020,2020,31 years,31,46,151303,30.4
,Georgia,13,2020,2020,32 years,32,38,146362,26
,Georgia,13,2020,2020,33 years,33,44,142863,30.8
,Georgia,13,2020,2020,34 years,34,34,142458,23.9
,Georgia,13,2020,2020,35 years,35,43,144615,29.7
,Georgia,13,2020,2020,36 years,36,51,139534,36.6
,Georgia,13,2020,2020,37 years,37,28,142248,19.7
,Georgia,13,2020,2020,38 years,38,38,142408,26.7
,Georgia,13,2020,2020,39 years,39,28,142063,19.7
,Georgia,13,2020,2020,40 years,40,38,146251,26
,Georgia,13,2020,2020,41 years,41,32,137546,23.3
,Georgia,13,2020,2020,42 years,42,42,135143,31.1
,Georgia,13,2020,2020,43 years,43,37,134549,27.5
,Georgia,13,2020,2020,44 years,44,26,130490,19.9
,Georgia,13,2020,2020,45 years,45,29,135918,21.3
,Georgia,13,2020,2020,46 years,46,24,133000,18
,Georgia,13,2020,2020,47 years,47,21,136940,15.3
,Georgia,13,2020,2020,48 years,48,29,143279,20.2
,Georgia,13,2020,2020,49 years,49,22,149711,14.7
,Georgia,13,2020,2020,50 years,50,26,149082,17.4
,Georgia,13,2020,2020,51 years,51,18,138427,Unreliable
,Georgia,13,2020,2020,52 years,52,17,134517,Unreliable
,Georgia,13,2020,2020,53 years,53,16,133998,Unreliable
,Georgia,13,2020,2020,54 years,54,25,136226,18.4
,Georgia,13,2020,2020,55 years,55,20,142044,14.1
,Georgia,13,2020,2020,56 years,56,21,141769,14.8
,Georgia,13,2020,2020,57 years,57,18,138900,Unreliable
,Georgia,13,2020,2020,58 years,58,21,136442,15.4
,Georgia,13,2020,2020,59 years,59,21,135529,15.5
,Georgia,13,2020,2020,60 years,60,17,133925,Unreliable
,Georgia,13,2020,2020,61 years,61,14,128146,Unreliable
,Georgia,13,2020,2020,62 years,62,10,124641,Unreliable
,Georgia,13,2020,2020,63 years,63,14,123777,Unreliable
,Georgia,13,2020,2020,64 years,64,11,118038,Unreliable
,Georgia,13,2020,2020,65 years,65,15,115206,Unreliable
,Georgia,13,2020,2020,67 years,67,13,104380,Unreliable
,Illinois,17,1999,1999,21 years,21,10,164491,Unreliable
,Illinois,17,1999,1999,24 years,24,15,167692,Unreliable
,Illinois,17,1999,1999,27 years,27,15,181260,Unreliable
,Illinois,17,1999,1999,28 years,28,10,189314,Unreliable
,Illinois,17,1999,1999,29 years,29,11,187375,Unreliable
,Illinois,17,1999,1999,32 years,32,16,183835,Unreliable
,Illinois,17,1999,1999,33 years,33,13,183611,Unreliable
,Illinois,17,1999,1999,34 years,34,12,193379,Unreliable
,Illinois,17,1999,1999,35 years,35,18,204282,Unreliable
,Illinois,17,1999,1999,36 years,36,15,198405,Unreliable
,Illinois,17,1999,1999,38 years,38,18,200191,Unreliable
,Illinois,17,1999,1999,39 years,39,15,204977,Unreliable
,Illinois,17,1999,1999,40 years,40,19,207439,Unreliable
,Illinois,17,1999,1999,41 years,41,17,196768,Unreliable
,Illinois,17,1999,1999,42 years,42,20,198131,10.1
,Illinois,17,1999,1999,43 years,43,23,188112,12.2
,Illinois,17,1999,1999,44 years,44,19,186971,Unreliable
,Illinois,17,1999,1999,45 years,45,21,185776,11.3
,Illinois,17,1999,1999,46 years,46,18,172501,Unreliable
,Illinois,17,1999,1999,47 years,47,11,172194,Unreliable
,Illinois,17,1999,1999,48 years,48,11,162313,Unreliable
,Illinois,17,2000,2000,19 years,19,11,181538,Unreliable
,Illinois,17,2000,2000,21 years,21,10,167603,Unreliable
,Illinois,17,2000,2000,22 years,22,10,167473,Unreliable
,Illinois,17,2000,2000,24 years,24,12,168552,Unreliable
,Illinois,17,2000,2000,25 years,25,14,173199,Unreliable
,Illinois,17,2000,2000,28 years,28,14,183550,Unreliable
,Illinois,17,2000,2000,29 years,29,14,192539,Unreliable
,Illinois,17,2000,2000,31 years,31,17,179686,Unreliable
,Illinois,17,2000,2000,32 years,32,11,179709,Unreliable
,Illinois,17,2000,2000,33 years,33,15,179873,Unreliable
,Illinois,17,2000,2000,35 years,35,20,199921,10
,Illinois,17,2000,2000,36 years,36,22,196352,11.2
,Illinois,17,2000,2000,37 years,37,17,197413,Unreliable
,Illinois,17,2000,2000,38 years,38,11,200001,Unreliable
,Illinois,17,2000,2000,39 years,39,21,203199,10.3
,Illinois,17,2000,2000,40 years,40,11,209169,Unreliable
,Illinois,17,2000,2000,41 years,41,23,196642,11.7
,Illinois,17,2000,2000,42 years,42,21,200086,10.5
,Illinois,17,2000,2000,43 years,43,24,192519,12.5
,Illinois,17,2000,2000,44 years,44,27,188568,14.3
,Illinois,17,2000,2000,45 years,45,20,190335,10.5
,Illinois,17,2000,2000,46 years,46,19,176014,Unreliable
,Illinois,17,2000,2000,47 years,47,22,174424,12.6
,Illinois,17,2000,2000,48 years,48,16,168752,Unreliable
,Illinois,17,2000,2000,49 years,49,10,164287,Unreliable
,Illinois,17,2000,2000,50 years,50,14,165429,Unreliable
,Illinois,17,2000,2000,52 years,52,10,158815,Unreliable
,Illinois,17,2001,2001,23 years,23,13,168726,Unreliable
,Illinois,17,2001,2001,25 years,25,12,169149,Unreliable
,Illinois,17,2001,2001,27 years,27,11,167618,Unreliable
,Illinois,17,2001,2001,29 years,29,14,180538,Unreliable
,Illinois,17,2001,2001,30 years,30,12,189960,Unreliable
,Illinois,17,2001,2001,31 years,31,14,194697,Unreliable
,Illinois,17,2001,2001,32 years,32,15,181664,Unreliable
,Illinois,17,2001,2001,33 years,33,15,179035,Unreliable
,Illinois,17,2001,2001,34 years,34,11,178381,Unreliable
,Illinois,17,2001,2001,35 years,35,16,182448,Unreliable
,Illinois,17,2001,2001,36 years,36,15,195787,Unreliable
,Illinois,17,2001,2001,37 years,37,14,196024,Unreliable
,Illinois,17,2001,2001,38 years,38,16,196639,Unreliable
,Illinois,17,2001,2001,39 years,39,15,198789,Unreliable
,Illinois,17,2001,2001,40 years,40,14,201422,Unreliable
,Illinois,17,2001,2001,41 years,41,15,207282,Unreliable
,Illinois,17,2001,2001,42 years,42,18,197449,Unreliable
,Illinois,17,2001,2001,43 years,43,22,197773,11.1
,Illinois,17,2001,2001,44 years,44,20,194102,10.3
,Illinois,17,2001,2001,45 years,45,19,186897,Unreliable
,Illinois,17,2001,2001,46 years,46,21,188546,11.1
,Illinois,17,2001,2001,47 years,47,18,177876,Unreliable
,Illinois,17,2001,2001,50 years,50,15,164667,Unreliable
,Illinois,17,2001,2001,51 years,51,10,163683,Unreliable
,Illinois,17,2001,2001,52 years,52,13,154906,Unreliable
,Illinois,17,2002,2002,20 years,20,10,176133,Unreliable
,Illinois,17,2002,2002,21 years,21,12,180157,Unreliable
,Illinois,17,2002,2002,22 years,22,14,180436,Unreliable
,Illinois,17,2002,2002,27 years,27,11,174297,Unreliable
,Illinois,17,2002,2002,31 years,31,16,188963,Unreliable
,Illinois,17,2002,2002,32 years,32,14,194511,Unreliable
,Illinois,17,2002,2002,33 years,33,21,180761,11.6
,Illinois,17,2002,2002,35 years,35,18,177598,Unreliable
,Illinois,17,2002,2002,36 years,36,20,181620,11
,Illinois,17,2002,2002,37 years,37,16,194675,Unreliable
,Illinois,17,2002,2002,38 years,38,14,195120,Unreliable
,Illinois,17,2002,2002,39 years,39,14,195562,Unreliable
,Illinois,17,2002,2002,40 years,40,23,197274,11.7
,Illinois,17,2002,2002,41 years,41,24,200402,12
,Illinois,17,2002,2002,43 years,43,21,196511,10.7
,Illinois,17,2002,2002,44 years,44,22,196374,11.2
,Illinois,17,2002,2002,45 years,45,26,192497,13.5
,Illinois,17,2002,2002,46 years,46,20,185954,10.8
,Illinois,17,2002,2002,47 years,47,11,187627,Unreliable
,Illinois,17,2002,2002,48 years,48,18,176441,Unreliable
,Illinois,17,2002,2002,49 years,49,14,172211,Unreliable
,Illinois,17,2002,2002,50 years,50,10,166315,Unreliable
,Illinois,17,2002,2002,51 years,51,13,163607,Unreliable
,Illinois,17,2002,2002,54 years,54,10,153037,Unreliable
,Illinois,17,2003,2003,22 years,22,12,180031,Unreliable
,Illinois,17,2003,2003,23 years,23,11,181591,Unreliable
,Illinois,17,2003,2003,24 years,24,10,172148,Unreliable
,Illinois,17,2003,2003,30 years,30,14,172547,Unreliable
,Illinois,17,2003,2003,31 years,31,11,179537,Unreliable
,Illinois,17,2003,2003,32 years,32,13,188526,Unreliable
,Illinois,17,2003,2003,33 years,33,17,193182,Unreliable
,Illinois,17,2003,2003,34 years,34,12,179263,Unreliable
,Illinois,17,2003,2003,35 years,35,11,177087,Unreliable
,Illinois,17,2003,2003,36 years,36,14,176762,Unreliable
,Illinois,17,2003,2003,37 years,37,14,180065,Unreliable
,Illinois,17,2003,2003,38 years,38,13,193784,Unreliable
,Illinois,17,2003,2003,40 years,40,11,193614,Unreliable
,Illinois,17,2003,2003,41 years,41,17,196277,Unreliable
,Illinois,17,2003,2003,42 years,42,18,199221,Unreliable
,Illinois,17,2003,2003,43 years,43,17,205245,Unreliable
,Illinois,17,2003,2003,44 years,44,19,194957,Unreliable
,Illinois,17,2003,2003,45 years,45,15,194484,Unreliable
,Illinois,17,2003,2003,46 years,46,17,191581,Unreliable
,Illinois,17,2003,2003,47 years,47,10,184912,Unreliable
,Illinois,17,2003,2003,49 years,49,10,175357,Unreliable
,Illinois,17,2003,2003,51 years,51,10,165637,Unreliable
,Illinois,17,2004,2004,19 years,19,14,178609,Unreliable
,Illinois,17,2004,2004,23 years,23,13,182339,Unreliable
,Illinois,17,2004,2004,24 years,24,12,183309,Unreliable
,Illinois,17,2004,2004,25 years,25,12,173542,Unreliable
,Illinois,17,2004,2004,26 years,26,14,170178,Unreliable
,Illinois,17,2004,2004,27 years,27,10,171775,Unreliable
,Illinois,17,2004,2004,28 years,28,11,169092,Unreliable
,Illinois,17,2004,2004,29 years,29,13,171120,Unreliable
,Illinois,17,2004,2004,32 years,32,10,179502,Unreliable
,Illinois,17,2004,2004,33 years,33,11,186988,Unreliable
,Illinois,17,2004,2004,34 years,34,16,191634,Unreliable
,Illinois,17,2004,2004,35 years,35,13,178434,Unreliable
,Illinois,17,2004,2004,36 years,36,12,176210,Unreliable
,Illinois,17,2004,2004,37 years,37,18,174942,Unreliable
,Illinois,17,2004,2004,38 years,38,10,179317,Unreliable
,Illinois,17,2004,2004,39 years,39,14,192535,Unreliable
,Illinois,17,2004,2004,40 years,40,20,192015,10.4
,Illinois,17,2004,2004,41 years,41,17,192741,Unreliable
,Illinois,17,2004,2004,42 years,42,13,194953,Unreliable
,Illinois,17,2004,2004,43 years,43,27,198037,13.6
,Illinois,17,2004,2004,44 years,44,14,203225,Unreliable
,Illinois,17,2004,2004,45 years,45,16,192726,Unreliable
,Illinois,17,2004,2004,46 years,46,21,193684,10.8
,Illinois,17,2004,2004,47 years,47,19,190716,Unreliable
,Illinois,17,2004,2004,48 years,48,11,182842,Unreliable
,Illinois,17,2004,2004,49 years,49,15,184773,Unreliable
,Illinois,17,2004,2004,51 years,51,10,170107,Unreliable
,Illinois,17,2004,2004,52 years,52,12,163950,Unreliable
,Illinois,17,2004,2004,55 years,55,10,149691,Unreliable
,Illinois,17,2005,2005,20 years,20,12,177091,Unreliable
,Illinois,17,2005,2005,21 years,21,11,172270,Unreliable
,Illinois,17,2005,2005,23 years,23,11,177014,Unreliable
,Illinois,17,2005,2005,24 years,24,18,183892,Unreliable
,Illinois,17,2005,2005,25 years,25,10,185291,Unreliable
,Illinois,17,2005,2005,26 years,26,15,172562,Unreliable
,Illinois,17,2005,2005,27 years,27,19,170594,Unreliable
,Illinois,17,2005,2005,28 years,28,20,172136,11.6
,Illinois,17,2005,2005,29 years,29,11,165500,Unreliable
,Illinois,17,2005,2005,30 years,30,15,173908,Unreliable
,Illinois,17,2005,2005,32 years,32,15,170904,Unreliable
,Illinois,17,2005,2005,34 years,34,18,184992,Unreliable
,Illinois,17,2005,2005,36 years,36,14,177377,Unreliable
,Illinois,17,2005,2005,37 years,37,10,174061,Unreliable
,Illinois,17,2005,2005,38 years,38,12,174232,Unreliable
,Illinois,17,2005,2005,39 years,39,12,177868,Unreliable
,Illinois,17,2005,2005,40 years,40,12,190265,Unreliable
,Illinois,17,2005,2005,41 years,41,18,191285,Unreliable
,Illinois,17,2005,2005,42 years,42,24,191427,12.5
,Illinois,17,2005,2005,43 years,43,18,193723,Unreliable
,Illinois,17,2005,2005,44 years,44,20,195877,10.2
,Illinois,17,2005,2005,45 years,45,23,200679,11.5
,Illinois,17,2005,2005,46 years,46,11,192163,Unreliable
,Illinois,17,2005,2005,47 years,47,23,192819,11.9
,Illinois,17,2005,2005,48 years,48,17,188597,Unreliable
,Illinois,17,2005,2005,49 years,49,14,181854,Unreliable
,Illinois,17,2005,2005,50 years,50,19,182222,Unreliable
,Illinois,17,2005,2005,51 years,51,18,173036,Unreliable
,Illinois,17,2005,2005,52 years,52,15,168356,Unreliable
,Illinois,17,2005,2005,53 years,53,11,162774,Unreliable
,Illinois,17,2006,2006,20 years,20,15,175295,Unreliable
,Illinois,17,2006,2006,21 years,21,15,175524,Unreliable
,Illinois,17,2006,2006,22 years,22,14,173223,Unreliable
,Illinois,17,2006,2006,23 years,23,23,180232,12.8
,Illinois,17,2006,2006,24 years,24,22,178658,12.3
,Illinois,17,2006,2006,25 years,25,19,186491,Unreliable
,Illinois,17,2006,2006,26 years,26,15,184655,Unreliable
,Illinois,17,2006,2006,27 years,27,19,173379,Unreliable
,Illinois,17,2006,2006,28 years,28,21,171915,12.2
,Illinois,17,2006,2006,29 years,29,12,168851,Unreliable
,Illinois,17,2006,2006,30 years,30,22,169003,13
,Illinois,17,2006,2006,31 years,31,11,172319,Unreliable
,Illinois,17,2006,2006,32 years,32,16,165802,Unreliable
,Illinois,17,2006,2006,33 years,33,18,169279,Unreliable
,Illinois,17,2006,2006,34 years,34,25,176135,14.2
,Illinois,17,2006,2006,35 years,35,29,184092,15.8
,Illinois,17,2006,2006,36 years,36,22,189934,11.6
,Illinois,17,2006,2006,37 years,37,15,175327,Unreliable
,Illinois,17,2006,2006,38 years,38,21,173725,12.1
,Illinois,17,2006,2006,39 years,39,26,173296,15
,Illinois,17,2006,2006,40 years,40,30,175509,17.1
,Illinois,17,2006,2006,41 years,41,25,189839,13.2
,Illinois,17,2006,2006,42 years,42,38,190412,20
,Illinois,17,2006,2006,43 years,43,22,190534,11.5
,Illinois,17,2006,2006,44 years,44,23,191923,12
,Illinois,17,2006,2006,45 years,45,23,193346,11.9
,Illinois,17,2006,2006,46 years,46,33,200552,16.5
,Illinois,17,2006,2006,47 years,47,20,191616,10.4
,Illinois,17,2006,2006,48 years,48,19,190679,Unreliable
,Illinois,17,2006,2006,49 years,49,23,187956,12.2
,Illinois,17,2006,2006,50 years,50,27,179218,15.1
,Illinois,17,2006,2006,51 years,51,19,182782,Unreliable
,Illinois,17,2006,2006,52 years,52,22,171326,12.8
,Illinois,17,2006,2006,53 years,53,18,167420,Unreliable
,Illinois,17,2006,2006,54 years,54,21,162168,12.9
,Illinois,17,2006,2006,55 years,55,10,156816,Unreliable
,Illinois,17,2007,2007,18 years,18,11,184563,Unreliable
,Illinois,17,2007,2007,20 years,20,10,172513,Unreliable
,Illinois,17,2007,2007,21 years,21,17,173452,Unreliable
,Illinois,17,2007,2007,23 years,23,12,175801,Unreliable
,Illinois,17,2007,2007,24 years,24,18,182390,Unreliable
,Illinois,17,2007,2007,25 years,25,19,181294,Unreliable
,Illinois,17,2007,2007,26 years,26,18,185848,Unreliable
,Illinois,17,2007,2007,27 years,27,16,185879,Unreliable
,Illinois,17,2007,2007,29 years,29,10,168014,Unreliable
,Illinois,17,2007,2007,30 years,30,13,173563,Unreliable
,Illinois,17,2007,2007,31 years,31,17,166920,Unreliable
,Illinois,17,2007,2007,32 years,32,13,173503,Unreliable
,Illinois,17,2007,2007,33 years,33,11,164391,Unreliable
,Illinois,17,2007,2007,35 years,35,17,175966,Unreliable
,Illinois,17,2007,2007,36 years,36,17,183685,Unreliable
,Illinois,17,2007,2007,37 years,37,19,187631,Unreliable
,Illinois,17,2007,2007,38 years,38,16,175388,Unreliable
,Illinois,17,2007,2007,39 years,39,16,172946,Unreliable
,Illinois,17,2007,2007,40 years,40,19,171041,Unreliable
,Illinois,17,2007,2007,41 years,41,16,175487,Unreliable
,Illinois,17,2007,2007,42 years,42,16,189098,Unreliable
,Illinois,17,2007,2007,43 years,43,24,189950,12.6
,Illinois,17,2007,2007,44 years,44,17,188459,Unreliable
,Illinois,17,2007,2007,45 years,45,19,189585,Unreliable
,Illinois,17,2007,2007,46 years,46,26,193542,13.4
,Illinois,17,2007,2007,47 years,47,19,200085,Unreliable
,Illinois,17,2007,2007,48 years,48,19,189546,Unreliable
,Illinois,17,2007,2007,49 years,49,22,190267,11.6
,Illinois,17,2007,2007,50 years,50,17,185180,Unreliable
,Illinois,17,2007,2007,51 years,51,18,180228,Unreliable
,Illinois,17,2007,2007,52 years,52,11,181052,Unreliable
,Illinois,17,2007,2007,53 years,53,16,170607,Unreliable
,Illinois,17,2007,2007,55 years,55,17,158967,Unreliable
,Illinois,17,2007,2007,56 years,56,11,156110,Unreliable
,Illinois,17,2008,2008,19 years,19,10,178538,Unreliable
,Illinois,17,2008,2008,20 years,20,25,174570,14.3
,Illinois,17,2008,2008,21 years,21,17,170472,Unreliable
,Illinois,17,2008,2008,22 years,22,22,174419,12.6
,Illinois,17,2008,2008,23 years,23,18,179390,Unreliable
,Illinois,17,2008,2008,24 years,24,11,177694,Unreliable
,Illinois,17,2008,2008,25 years,25,14,185618,Unreliable
,Illinois,17,2008,2008,26 years,26,17,179690,Unreliable
,Illinois,17,2008,2008,27 years,27,21,186420,11.3
,Illinois,17,2008,2008,28 years,28,26,187808,13.8
,Illinois,17,2008,2008,29 years,29,23,170722,13.5
,Illinois,17,2008,2008,30 years,30,24,173055,13.9
,Illinois,17,2008,2008,31 years,31,18,171168,Unreliable
,Illinois,17,2008,2008,32 years,32,21,167958,12.5
,Illinois,17,2008,2008,33 years,33,19,171922,Unreliable
,Illinois,17,2008,2008,34 years,34,16,163110,Unreliable
,Illinois,17,2008,2008,35 years,35,19,167868,Unreliable
,Illinois,17,2008,2008,36 years,36,27,175514,15.4
,Illinois,17,2008,2008,37 years,37,21,181299,11.6
,Illinois,17,2008,2008,38 years,38,15,187622,Unreliable
,Illinois,17,2008,2008,39 years,39,19,174397,Unreliable
,Illinois,17,2008,2008,40 years,40,17,170701,Unreliable
,Illinois,17,2008,2008,41 years,41,22,171365,12.8
,Illinois,17,2008,2008,42 years,42,27,174950,15.4
,Illinois,17,2008,2008,43 years,43,23,188492,12.2
,Illinois,17,2008,2008,44 years,44,20,187754,10.7
,Illinois,17,2008,2008,45 years,45,20,185894,10.8
,Illinois,17,2008,2008,46 years,46,19,190034,Unreliable
,Illinois,17,2008,2008,47 years,47,20,193416,10.3
,Illinois,17,2008,2008,48 years,48,17,197984,Unreliable
,Illinois,17,2008,2008,49 years,49,20,189358,10.6
,Illinois,17,2008,2008,50 years,50,13,187442,Unreliable
,Illinois,17,2008,2008,51 years,51,29,186579,15.5
,Illinois,17,2008,2008,52 years,52,17,178530,Unreliable
,Illinois,17,2008,2008,53 years,53,13,180663,Unreliable
,Illinois,17,2008,2008,56 years,56,10,158730,Unreliable
,Illinois,17,2009,2009,19 years,19,12,183688,Unreliable
,Illinois,17,2009,2009,20 years,20,11,175787,Unreliable
,Illinois,17,2009,2009,21 years,21,20,172156,11.6
,Illinois,17,2009,2009,22 years,22,23,170783,13.5
,Illinois,17,2009,2009,23 years,23,18,177966,Unreliable
,Illinois,17,2009,2009,24 years,24,23,180956,12.7
,Illinois,17,2009,2009,25 years,25,28,180338,15.5
,Illinois,17,2009,2009,26 years,26,25,183985,13.6
,Illinois,17,2009,2009,27 years,27,22,180009,12.2
,Illinois,17,2009,2009,28 years,28,14,188011,Unreliable
,Illinois,17,2009,2009,29 years,29,19,182354,Unreliable
,Illinois,17,2009,2009,30 years,30,16,176619,Unreliable
,Illinois,17,2009,2009,31 years,31,20,170077,11.8
,Illinois,17,2009,2009,32 years,32,24,172496,13.9
,Illinois,17,2009,2009,33 years,33,21,166273,12.6
,Illinois,17,2009,2009,34 years,34,15,170307,Unreliable
,Illinois,17,2009,2009,35 years,35,19,162766,Unreliable
,Illinois,17,2009,2009,36 years,36,16,167503,Unreliable
,Illinois,17,2009,2009,37 years,37,17,172964,Unreliable
,Illinois,17,2009,2009,38 years,38,27,181544,14.9
,Illinois,17,2009,2009,39 years,39,17,186653,Unreliable
,Illinois,17,2009,2009,40 years,40,19,171904,Unreliable
,Illinois,17,2009,2009,41 years,41,24,171035,14
,Illinois,17,2009,2009,42 years,42,23,171082,13.4
,Illinois,17,2009,2009,43 years,43,24,174833,13.7
,Illinois,17,2009,2009,44 years,44,17,186492,Unreliable
,Illinois,17,2009,2009,45 years,45,26,185335,14
,Illinois,17,2009,2009,46 years,46,35,186669,18.7
,Illinois,17,2009,2009,47 years,47,29,190059,15.3
,Illinois,17,2009,2009,48 years,48,12,191316,Unreliable
,Illinois,17,2009,2009,49 years,49,21,198150,10.6
,Illinois,17,2009,2009,50 years,50,16,186428,Unreliable
,Illinois,17,2009,2009,51 years,51,23,189356,12.1
,Illinois,17,2009,2009,53 years,53,16,178047,Unreliable
,Illinois,17,2009,2009,54 years,54,15,180934,Unreliable
,Illinois,17,2009,2009,55 years,55,17,167402,Unreliable
,Illinois,17,2009,2009,56 years,56,10,163920,Unreliable
,Illinois,17,2010,2010,19 years,19,13,182211,Unreliable
,Illinois,17,2010,2010,20 years,20,17,179613,Unreliable
,Illinois,17,2010,2010,21 years,21,16,172795,Unreliable
,Illinois,17,2010,2010,22 years,22,14,172978,Unreliable
,Illinois,17,2010,2010,23 years,23,20,173775,11.5
,Illinois,17,2010,2010,24 years,24,28,179803,15.6
,Illinois,17,2010,2010,25 years,25,17,182329,Unreliable
,Illinois,17,2010,2010,26 years,26,21,178892,11.7
,Illinois,17,2010,2010,27 years,27,28,183422,15.3
,Illinois,17,2010,2010,28 years,28,21,182418,11.5
,Illinois,17,2010,2010,29 years,29,16,183212,Unreliable
,Illinois,17,2010,2010,30 years,30,21,186773,11.2
,Illinois,17,2010,2010,31 years,31,30,172274,17.4
,Illinois,17,2010,2010,32 years,32,19,172346,Unreliable
,Illinois,17,2010,2010,33 years,33,18,168607,Unreliable
,Illinois,17,2010,2010,34 years,34,16,165684,Unreliable
,Illinois,17,2010,2010,35 years,35,18,169655,Unreliable
,Illinois,17,2010,2010,36 years,36,21,161954,13
,Illinois,17,2010,2010,37 years,37,16,166758,Unreliable
